Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2022-02-18 16:00,2022-02-18 20:00,0100 Stanley Park - Prospect Point,0142 Beach & Cardero,24 Hour,4619,16787,4138,4101,11,7,0,0
2022-02-18 16:00,2022-02-18 21:00,0104 Stanley Park - Second Beach South,0102 Stanley Park - Second Beach North,24 Hour,1788,15492,3814,3882,10,7,0,0
2022-02-18 16:00,2022-02-18 21:00,0212 Union & Dunlevy,0153 Arbutus Greenway & Fir,365 Corporate Standard,5509,16141,3689,3771,13,8,0,0
2022-02-18 16:00,2022-02-18 21:00,0173 1st & Columbia,0026 Beatty & Robson,30 Day Pass,2207,19905,3602,3592,11,8,0,0
2022-02-18 16:00,2022-02-18 23:00,0098 Carrall & Hastings,0138 Richards & Helmcken,30 Day Pass,2044,723,4034,3803,12,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0034 Cordova & Bute,0124 Richards & Cordova,Archived Monthly Standard,1010,298,3629,3732,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0124 Richards & Cordova,0030 Abbott & Cordova,Community Pass,414,175,3666,3748,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0231 Napier & Commercial,0239 Grant & Commercial,365 Day Pass Standard SALE,1021,509,3921,3989,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0066 Anderson & 2nd,0153 Arbutus Greenway & Fir,365 Standard,502,264,3524,3666,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0083 Aquatic Centre,0028 Davie & Beach,365 Standard,1478,296,3735,3842,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0084 Beach & Broughton,0153 Arbutus Greenway & Fir,365 Day Founding Plus,2828,653,3847,4051,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0177 Quebec & 1st,0006 Olympic Village Station,365 Standard,1223,485,3919,4135,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0119 3rd & Quebec,0010 Stamps Landing,365 Standard,1666,399,4014,4124,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0005 Dunsmuir & Beatty,0079 Nelson & Richards,365 Plus,1168,444,3821,3919,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0282 14th & Fraser,0119 3rd & Quebec,365 Corporate Plus,2133,419,3874,4108,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0001 10th & Cambie,0244 10th & Commercial,365 Corporate Standard,3303,844,3882,4126,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0078 Nelson & Mainland,0148 Creekside Park North,365 Standard,1574,388,3882,3990,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0265 St Catherines & 10th,0001 10th & Cambie,365 Standard,2209,679,3710,3855,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0050 Bute & Comox,0005 Dunsmuir & Beatty,365 Day Founding Standard,2229,545,3734,3914,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0255 18th & Main,0017 Marinaside & Davie,365 Standard,4102,1116,3802,3924,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0222 Adanac & McLean,0278 15th & Victoria (Trout Lake),VIP,2922,892,4003,4155,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0089 Burrard & Drake,0060 Bidwell & Burnaby,365 Day Pass Standard SALE,1298,480,3950,4079,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0124 Richards & Cordova,0213 Pender & Gore,365 Standard,1353,647,3528,3647,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0019 Robson & Hornby,0055 Keefer & Columbia,365 Standard,2460,722,3752,3966,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0034 Cordova & Bute,0119 3rd & Quebec,365 Plus,3669,947,3823,4001,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0050 Bute & Comox,0055 Keefer & Columbia,365 Day Founding Standard,2958,553,3827,3997,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0019 Robson & Hornby,0041 Cardero & Robson,30 Day Pass,1135,351,3537,3668,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0084 Beach & Broughton,0136 David Lam Park - West,365 Standard,1613,291,3715,3810,9,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0134 14th & Main,0001 10th & Cambie,365 Standard,1437,331,3897,4009,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0024 Hornby & Pender,0011 Ontario & Seawall,365 Standard,2895,625,3906,4098,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0287 Carolina & Great Northern Way,0236 Keith & 6th,365 Corporate Plus Renewal,969,429,3700,3829,8,8,0,0
2022-02-18 17:00,2022-02-18 17:00,0258 13th & St George,0206 8th & Scotia,365 Standard,1033,247,3671,3779,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0281 Windsor & 14th,0257 Prince Edward & 14th,365 Standard,1092,485,3823,3969,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0093 Chilco & Robson,0083 Aquatic Centre,365 Corporate Plus,2074,471,3900,4042,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0002 Burrard Station (Melville & Dunsmuir),0159 Vine & 4th,365 Plus,3885,765,3823,3964,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0155 Arbutus & McNicoll,0155 Arbutus & McNicoll,365 Plus,7279,1654,3852,4001,13,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0034 Cordova & Bute,0041 Cardero & Robson,365 Standard,925,307,3563,3637,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0150 Alexander & Main,0124 Richards & Cordova,Community Pass,888,447,3715,3695,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0012 Dunsmuir & Richards,0041 Cardero & Robson,365 Day Founding Plus,1819,647,3911,4090,11,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0039 Helmcken & Burrard,0198 5th & Main,365 Standard,3926,1244,3682,3940,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0098 Carrall & Hastings,0082 Richards & Davie,365 Standard,2568,678,3681,3897,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0066 Anderson & 2nd,0066 Anderson & 2nd,24 Hour,0,23,3905,4019,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0112 10th & Oak,0148 Creekside Park North,365 Standard,3103,611,3882,4100,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0186 10th & Kingsway,0107 8th & Ontario,365 Day Pass Plus SALE,788,302,3974,4013,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0165 Columbia & 5th,0089 Burrard & Drake,365 Day Founding Plus,6473,1429,4016,4209,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0093 Chilco & Robson,0040 Cardero & Davie,Community Pass,1274,315,3611,3758,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0104 Stanley Park - Second Beach South,0019 Robson & Hornby,24 Hour,3342,1428,3661,3882,10,8,0,0
2022-02-18 17:00,2022-02-18 17:00,0193 Science World,0219 Hawks & Union,Community Pass,1658,530,3843,3945,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0104 Stanley Park - Second Beach South,0019 Robson & Hornby,24 Hour,3375,1534,3640,3779,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0201 Shaw Tower,0138 Richards & Helmcken,365 Plus,2048,541,3916,4127,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0005 Dunsmuir & Beatty,0227 Campbell & Hastings,365 Corporate Plus Renewal,2366,672,3782,4030,11,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0191 7th & Laurel,0037 Hornby & Nelson,365 Corporate Standard,3134,927,3848,4103,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0225 McLean & Pender,0054 Expo & Carrall,30 Day Pass,2721,720,3648,3750,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0105 Stanley Park - Totem Poles,0100 Stanley Park - Prospect Point,24 Hour,4388,1454,3980,4161,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,447,162,3868,3977,12,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0165 Columbia & 5th,0057 Marinaside & Cooperage,365 Day Pass Plus SALE,2734,664,3906,4035,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0037 Hornby & Nelson,0037 Hornby & Nelson,30 Day Pass,3081,1422,3607,3723,11,11,248,1
2022-02-18 17:00,2022-02-18 17:00,0103 Stanley Park - Third Beach Parking Lot,0011 Ontario & Seawall,30 Day Pass,7320,1480,3940,4221,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0098 Carrall & Hastings,0004 Yaletown-Roundhouse Station,365 Corporate Plus,2070,594,3753,3858,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0006 Olympic Village Station,0047 Chilco & Beach,365 Day Founding Plus,4345,1067,3598,3823,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0030 Abbott & Cordova,0191 7th & Laurel,30 Day Pass,3352,925,3597,3705,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0209 Stanley Park - Information Booth,0025 Homer & Robson (Vancouver Public Library),24 Hour,3418,1934,3773,3945,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0209 Stanley Park - Information Booth,0025 Homer & Robson (Vancouver Public Library),24 Hour,3455,1991,3698,3892,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0209 Stanley Park - Information Booth,0025 Homer & Robson (Vancouver Public Library),24 Hour,3377,2034,3711,3800,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0209 Stanley Park - Information Booth,0025 Homer & Robson (Vancouver Public Library),24 Hour,3479,2001,3984,4166,10,8,0,0
2022-02-18 17:00,2022-02-18 17:00,0242 8th & Commercial,0250 Woodland & 4th,365 Standard,626,208,3571,3726,11,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0297 6th & Prince Edward,0236 Keith & 6th,365 Plus,1376,243,3674,3816,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0122 Haro & Denman,0040 Cardero & Davie,365 Standard,851,247,3619,3744,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0143 South False Creek Seawall,0173 1st & Columbia,30 Day Pass,2352,761,3695,3792,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0073 Ontario & 5th,0193 Science World,365 Day Founding Standard,886,273,3980,4082,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0300 Bute & Barclay,0060 Bidwell & Burnaby,Community Pass,1355,419,3798,3885,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0052 Cambie & Water,0040 Cardero & Davie,365 Standard,2783,872,3805,3955,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0019 Robson & Hornby,0137 Beach & Seymour,365 Standard,1511,374,3752,3813,11,14,0,0
2022-02-18 17:00,2022-02-18 17:00,0166 Alder & 11th,0074 10th & Main,365 Plus,2293,631,4014,4137,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0201 Shaw Tower,0024 Hornby & Pender,24 Hour,633,437,3831,3955,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0191 7th & Laurel,0174 1st & Manitoba,365 Corporate Plus Renewal,1637,410,3634,3787,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0064 Expo & Smithe,0058 Homer & Smithe,30 Day Pass,455,328,3573,3731,12,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0201 Shaw Tower,0024 Hornby & Pender,24 Hour,614,450,3758,3837,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0012 Dunsmuir & Richards,0037 Hornby & Nelson,30 Day Pass,1108,506,3557,3718,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0242 8th & Commercial,0231 Napier & Commercial,30 Day Pass,1866,675,3887,3998,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0037 Hornby & Nelson,0147 Chestnut & McNicoll,365 Plus,2385,756,3753,3908,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0008 8th & Ash,0041 Cardero & Robson,365 Standard,3775,1272,3650,3819,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0142 Beach & Cardero,0004 Yaletown-Roundhouse Station,30 Day Pass,2995,822,3800,4024,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0081 7th & Heather,0173 1st & Columbia,30 Day Pass,1345,435,3719,3814,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0177 Quebec & 1st,0155 Arbutus & McNicoll,365 Plus,5560,1199,3706,4019,11,8,0,0
2022-02-18 17:00,2022-02-18 17:00,0019 Robson & Hornby,0138 Richards & Helmcken,365 Corporate Plus,1200,501,3587,3708,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0193 Science World,0073 Ontario & 5th,365 Day Founding Plus,886,266,3871,4027,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0053 Keefer & Abbott,0213 Pender & Gore,365 Standard,920,283,3732,3837,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0024 Hornby & Pender,0152 Arbutus Greenway & 14th,24 Hour,4849,1629,3690,3850,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0052 Cambie & Water,0032 Comox & Denman,30 Day Pass,3355,1075,3661,3797,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0024 Hornby & Pender,0152 Arbutus Greenway & 14th,365 Standard,4880,1657,3800,3893,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0075 Arbutus & 10th,0068 Cypress & Broadway,Community Pass,426,147,3769,3843,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0024 Hornby & Pender,0152 Arbutus Greenway & 14th,30 Day Pass,4859,1594,3922,4053,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0153 Arbutus Greenway & Fir,0060 Bidwell & Burnaby,365 Day Pass Plus SALE,3434,997,3916,4130,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0123 Georgia & Thurlow,0201 Shaw Tower,365 Day Pass Standard SALE,628,221,3739,3832,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0154 Kitsilano Beach Park,0191 7th & Laurel,24 Hour,7555,3254,3734,3930,10,9,0,0
2022-02-18 17:00,2022-02-18 17:00,0213 Pender & Gore,0021 Cordova & Granville,365 Standard,1705,521,3814,3898,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0154 Kitsilano Beach Park,0191 7th & Laurel,24 Hour,7490,3293,3592,3853,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0025 Homer & Robson (Vancouver Public Library),0037 Hornby & Nelson,30 Day Pass,867,338,3682,3777,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0011 Ontario & Seawall,0199 Georgia & Main,365 Plus,1106,341,3723,3806,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0069 7th & Granville,0008 8th & Ash,365 Plus,1774,475,3956,4098,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0198 5th & Main,0057 Marinaside & Cooperage,365 Corporate Plus,2593,669,3816,3868,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,990,261,3679,3831,12,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0057 Marinaside & Cooperage,0011 Ontario & Seawall,365 Corporate Plus Renewal,1717,393,3655,3763,10,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0137 Beach & Seymour,0215 Princess & Union,365 Standard,55,927,3555,3624,9,7,0,0
2022-02-18 17:00,2022-02-18 17:00,0234 Station & National,0234 Station & National,365 Day Founding Plus,5080,2783,3818,4067,11,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0140 Burrard & 7th,0207 Alberni & Jervis,24 Hour,8837,2902,3855,3989,10,10,0,0
2022-02-18 17:00,2022-02-18 17:00,0052 Cambie & Water,0032 Comox & Denman,30 Day Pass,3406,1505,3848,4066,10,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0011 Ontario & Seawall,0058 Homer & Smithe,365 Corporate Standard,2352,784,3708,3792,10,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0005 Dunsmuir & Beatty,0138 Richards & Helmcken,30 Day Pass,1335,893,4016,4119,11,12,0,0
2022-02-18 17:00,2022-02-18 17:00,0150 Alexander & Main,0058 Homer & Smithe,365 Day Founding Plus,2593,954,4021,4140,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0089 Burrard & Drake,0165 Columbia & 5th,365 Day Founding Plus,5000,1089,3906,4114,11,13,0,0
2022-02-18 17:00,2022-02-18 17:00,0066 Anderson & 2nd,0017 Marinaside & Davie,Community Pass,4128,1150,3853,4114,11,11,0,0
2022-02-18 17:00,2022-02-18 17:00,0066 Anderson & 2nd,0017 Marinaside & Davie,Community Pass,4135,1174,3545,3811,10,12,0,0
2022-02-18 17:00,2022-02-18 18:00,0012 Dunsmuir & Richards,0040 Cardero & Davie,365 Corporate Plus Renewal,2656,757,3792,3969,9,12,0,0
2022-02-18 17:00,2022-02-18 18:00,0096 Nicola & Robson,0190 Melville & Bute,365 Day Founding Plus,7616,3438,4042,4277,10,10,504,3
2022-02-18 17:00,2022-02-18 18:00,0300 Bute & Barclay,0087 Broughton & Burnaby,365 Corporate Plus Renewal,863,237,4111,4203,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0025 Homer & Robson (Vancouver Public Library),0213 Pender & Gore,365 Plus,2011,585,3998,4158,11,13,0,0
2022-02-18 17:00,2022-02-18 18:00,0100 Stanley Park - Prospect Point,0104 Stanley Park - Second Beach South,24 Hour,3232,1251,4066,4192,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0041 Cardero & Robson,0040 Cardero & Davie,365 Standard,661,201,3930,3982,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0070 10th & Granville,0211 14th & Alder,365 Corporate Standard Renewal,0,448,3490,3616,10,7,0,0
2022-02-18 17:00,2022-02-18 18:00,0005 Dunsmuir & Beatty,0137 Beach & Seymour,365 Corporate Plus Renewal,2058,1052,3637,3797,11,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0026 Beatty & Robson,0015 Granville & Georgia,365 Corporate Plus,769,553,3726,3764,11,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0008 8th & Ash,0083 Aquatic Centre,365 Plus,5895,1420,3792,4011,10,13,0,0
2022-02-18 17:00,2022-02-18 18:00,0082 Richards & Davie,0078 Nelson & Mainland,30 Day Pass,982,779,3764,3858,11,10,0,0
2022-02-18 17:00,2022-02-18 18:00,0104 Stanley Park - Second Beach South,0104 Stanley Park - Second Beach South,24 Hour,1743,2256,3782,3908,9,9,0,0
2022-02-18 17:00,2022-02-18 18:00,0170 8th & Yukon,0150 Alexander & Main,30 Day Pass,4130,1361,3748,3945,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0006 Olympic Village Station,0218 Carrall & Seawall,30 Day Pass,2395,580,3789,3866,9,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0058 Homer & Smithe,0079 Nelson & Richards,30 Day Pass,414,501,4063,4084,11,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0218 Carrall & Seawall,0066 Anderson & 2nd,365 Plus,3994,1006,3687,3887,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0218 Carrall & Seawall,0066 Anderson & 2nd,365 Corporate Plus Renewal,3992,1007,3621,3776,11,13,0,0
2022-02-18 17:00,2022-02-18 18:00,0066 Anderson & 2nd,0197 1st & Scotia,365 Day Founding Standard,3412,897,3569,3745,10,12,0,0
2022-02-18 17:00,2022-02-18 18:00,0037 Hornby & Nelson,0015 Granville & Georgia,30 Day Pass,722,1216,3610,3716,11,11,841,2
2022-02-18 17:00,2022-02-18 18:00,0064 Expo & Smithe,0204 York & Yew,365 Standard,3802,1296,3903,4151,11,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0147 Chestnut & McNicoll,0236 Keith & 6th,30 Day Pass,6656,1572,3966,4254,9,12,0,0
2022-02-18 17:00,2022-02-18 18:00,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Day Founding Standard,2583,1029,3868,4030,12,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0198 5th & Main,0154 Kitsilano Beach Park,30 Day Pass,5899,1445,3679,3922,10,11,0,0
2022-02-18 17:00,2022-02-18 18:00,0002 Burrard Station (Melville & Dunsmuir),0082 Richards & Davie,365 Plus,1786,1569,3779,3893,11,12,1050,1
2022-02-18 17:00,2022-02-18 18:00,0103 Stanley Park - Third Beach Parking Lot,0045 Beach & Hornby,365 Plus,0,1493,3576,3661,9,7,0,0
2022-02-18 17:00,2022-02-18 18:00,0089 Burrard & Drake,0187 Bute & Davie,365 Corporate Standard Renewal,745,1462,3893,3972,10,10,1178,1
2022-02-18 17:00,2022-02-18 18:00,0068 Cypress & Broadway,0159 Vine & 4th,Community Pass,1888,3705,3764,3806,10,9,817,2
2022-02-18 17:00,2022-02-18 18:00,0066 Anderson & 2nd,0147 Chestnut & McNicoll,24 Hour,0,1773,3495,3550,10,9,0,0
2022-02-18 17:00,2022-02-18 18:00,0031 Morton & Denman,0104 Stanley Park - Second Beach South,365 Corporate Plus,998,2808,3603,3690,11,8,0,0
2022-02-18 17:00,2022-02-18 18:00,0058 Homer & Smithe,0079 Nelson & Richards,30 Day Pass,2427,3429,3623,3745,11,19,0,0
2022-02-18 17:00,2022-02-18 21:00,0199 Georgia & Main,0082 Richards & Davie,30 Day Pass,2918,675,3856,3939,10,9,0,0
2022-02-18 17:00,2022-02-18 22:00,0025 Homer & Robson (Vancouver Public Library),0025 Homer & Robson (Vancouver Public Library),24 Hour,0,16357,3800,3913,12,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0028 Davie & Beach,0032 Comox & Denman,365 Day Founding Plus,289,221,3621,3718,9,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0089 Burrard & Drake,0187 Bute & Davie,Archived Monthly Standard,624,200,3932,4076,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0004 Yaletown-Roundhouse Station,0012 Dunsmuir & Richards,365 Standard,1253,384,3860,3910,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0193 Science World,0009 Spyglass & Seawall,365 Day Founding Plus,1255,477,3835,3976,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0037 Hornby & Nelson,0032 Comox & Denman,365 Plus,1649,434,3679,3789,10,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0108 1st & Chestnut,0137 Beach & Seymour,30 Day Pass,1897,609,3847,3963,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0106 Heather & 14th,0001 10th & Cambie,365 Standard,784,212,3911,4027,8,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0004 Yaletown-Roundhouse Station,0011 Ontario & Seawall,365 Corporate Standard Renewal,2260,475,3800,3969,12,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0052 Cambie & Water,0064 Expo & Smithe,30 Day Pass,1304,458,3586,3700,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0108 1st & Chestnut,0108 1st & Chestnut,30 Day Pass,0,23,3671,3702,9,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0205 Pine & 10th,0110 5th & Arbutus,30 Day Pass,1237,347,3895,4088,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0060 Bidwell & Burnaby,0028 Davie & Beach,365 Day Founding Plus,345,171,3653,3739,9,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0026 Beatty & Robson,0005 Dunsmuir & Beatty,365 Day Founding Plus,418,209,3785,3932,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0266 St Catherines & 7th,0262 8th & Prince Edward,365 Corporate Standard Renewal,1067,454,3676,3752,10,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0219 Hawks & Union,0030 Abbott & Cordova,365 Corporate Standard,2801,731,3395,3578,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0054 Expo & Carrall,0004 Yaletown-Roundhouse Station,365 Standard,1741,553,3687,3835,11,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0015 Granville & Georgia,0129 Richards & Robson,30 Day Pass,800,408,3753,3848,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0053 Keefer & Abbott,0004 Yaletown-Roundhouse Station,365 Standard,0,338,3719,3779,11,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0069 7th & Granville,0109 7th & Arbutus,365 Day Founding Plus,1086,278,3826,3982,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0026 Beatty & Robson,0063 Robson & Granville,30 Day Pass,704,351,3653,3781,10,8,0,0
2022-02-18 18:00,2022-02-18 18:00,0106 Heather & 14th,0008 8th & Ash,365 Standard,786,263,3976,4071,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0126 Thurlow & Pendrell,0148 Creekside Park North,365 Plus,3800,763,3432,3584,10,14,0,0
2022-02-18 18:00,2022-02-18 18:00,0037 Hornby & Nelson,0005 Dunsmuir & Beatty,365 Standard,1547,561,3934,4108,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0025 Homer & Robson (Vancouver Public Library),0025 Homer & Robson (Vancouver Public Library),365 Plus,10,44,4111,4166,12,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0193 Science World,0077 Vanier Park,30 Day Pass,4741,1253,3956,4219,10,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0028 Davie & Beach,0083 Aquatic Centre,365 Plus,1225,388,3740,3842,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0136 David Lam Park - West,0011 Ontario & Seawall,365 Plus,2850,961,3853,4026,9,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0104 Stanley Park - Second Beach South,0136 David Lam Park - West,24 Hour,3794,1196,3784,3937,8,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0017 Marinaside & Davie,0174 1st & Manitoba,365 Day Founding Standard,2235,624,3739,3869,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0073 Ontario & 5th,0171 5th & Yukon,365 Corporate Plus Renewal,590,154,3852,3995,9,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0096 Nicola & Robson,0012 Dunsmuir & Richards,365 Plus,1923,683,3632,3821,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0084 Beach & Broughton,0218 Carrall & Seawall,24 Hour,3759,994,3792,3980,9,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0001 10th & Cambie,0273 Victoria & 4th,365 Standard,4241,1032,3602,3877,10,13,0,0
2022-02-18 18:00,2022-02-18 18:00,0096 Nicola & Robson,0096 Nicola & Robson,365 Plus,0,20,3784,3845,9,9,0,0
2022-02-18 18:00,2022-02-18 18:00,0017 Marinaside & Davie,0089 Burrard & Drake,365 Standard,2064,1124,3632,3766,10,10,0,0
2022-02-18 18:00,2022-02-18 18:00,0044 Pacific & Richards,0079 Nelson & Richards,365 Plus,700,227,3769,3864,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0014 Canada Place,0032 Comox & Denman,365 Plus,3687,1042,3576,3823,10,11,0,0
2022-02-18 18:00,2022-02-18 18:00,0089 Burrard & Drake,0019 Robson & Hornby,365 Corporate Standard Renewal,996,265,3924,4005,10,12,0,0
2022-02-18 18:00,2022-02-18 18:00,0006 Olympic Village Station,0081 7th & Heather,365 Day Founding Standard,408,157,3715,3760,9,9,0,0
