Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2021-11-19 16:00,2021-11-19 16:00,0052 Cambie & Water,0040 Cardero & Davie,24 Hour,0,1528,3785,3792,9,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0079 Nelson & Richards,0281 Windsor & 14th,365 Corporate Plus,5509,1294,3903,4203,10,11,0,0
2021-11-19 16:00,2021-11-19 16:00,0143 South False Creek Seawall,0010 Stamps Landing,365 Standard,933,342,3739,3930,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0136 David Lam Park - West,0011 Ontario & Seawall,365 Corporate Plus,2768,701,3982,4109,9,11,0,0
2021-11-19 16:00,2021-11-19 16:00,0187 Bute & Davie,0040 Cardero & Davie,30 Day Pass,731,247,3990,4074,8,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0035 Coal Harbour Community Centre,0201 Shaw Tower,24 Hour,1464,564,4045,4180,9,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0232 Britannia Parking Lot,0215 Princess & Union,Community Pass,1754,476,3647,3805,9,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0035 Coal Harbour Community Centre,0201 Shaw Tower,24 Hour,1494,584,4067,4180,9,6,0,0
2021-11-19 16:00,2021-11-19 16:00,0040 Cardero & Davie,0122 Haro & Denman,365 Corporate Standard,837,1360,3855,3940,8,9,1027,1
2021-11-19 16:00,2021-11-19 16:00,0161 Alexander & Dunlevy,0197 1st & Scotia,365 Standard,2346,536,3803,3914,8,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0011 Ontario & Seawall,0066 Anderson & 2nd,365 Standard,3161,574,4117,4271,9,11,0,0
2021-11-19 16:00,2021-11-19 16:00,0137 Beach & Seymour,0136 David Lam Park - West,365 Corporate Plus,488,173,3887,3964,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0261 8th & Fraser,0052 Cambie & Water,365 Day Pass Standard SALE,4237,1076,3792,4009,8,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0047 Chilco & Beach,0028 Davie & Beach,365 Plus,326,110,3934,4061,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0230 Alexander & Railway,0161 Alexander & Dunlevy,365 Standard,289,99,3863,3947,8,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0036 Bute & Robson,0048 Comox & Broughton,365 Standard,773,184,3921,4030,9,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0092 Chilco & Barclay,0083 Aquatic Centre,365 Day Pass Plus SALE,1952,850,3542,3676,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0024 Hornby & Pender,0222 Adanac & McLean,365 Standard,3873,1011,3632,3995,9,11,0,0
2021-11-19 16:00,2021-11-19 16:00,0191 7th & Laurel,0143 South False Creek Seawall,Community Pass,524,193,4051,4166,9,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0142 Beach & Cardero,0218 Carrall & Seawall,30 Day Pass,4425,1303,3821,4087,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0039 Helmcken & Burrard,0016 Pender & Burrard,365 Plus,1165,382,3942,4032,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0110 5th & Arbutus,0004 Yaletown-Roundhouse Station,30 Day Pass,3361,862,3658,3782,8,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0300 Bute & Barclay,0105 Stanley Park - Totem Poles,24 Hour,4263,1650,3745,3951,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0191 7th & Laurel,0066 Anderson & 2nd,30 Day Pass,1551,481,3814,3934,9,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0096 Nicola & Robson,0096 Nicola & Robson,365 Day Founding Plus,1629,818,4109,4150,8,10,284,2
2021-11-19 16:00,2021-11-19 16:00,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,925,313,3856,4016,8,7,0,0
2021-11-19 16:00,2021-11-19 16:00,0205 Pine & 10th,0244 10th & Commercial,Community Pass,5533,1695,3800,4051,8,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0052 Cambie & Water,0138 Richards & Helmcken,365 Standard,1451,405,4042,4201,9,10,0,0
2021-11-19 16:00,2021-11-19 16:00,0098 Carrall & Hastings,0044 Pacific & Richards,365 Standard,2235,494,3758,3930,8,11,0,0
2021-11-19 16:00,2021-11-19 16:00,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,927,408,4111,4216,7,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,4935,1742,4100,4295,8,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0112 10th & Oak,0212 Union & Dunlevy,365 Standard,3936,954,3795,3982,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,5004,1839,4066,4259,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0001 10th & Cambie,0172 10th & Columbia,365 Corporate Plus,731,150,3681,3831,8,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0070 10th & Granville,0189 Granville Island,30 Day Pass,1425,362,3756,3893,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0104 Stanley Park - Second Beach South,0100 Stanley Park - Prospect Point,24 Hour,7089,3290,3951,4105,11,8,0,0
2021-11-19 16:00,2021-11-19 16:00,0100 Stanley Park - Prospect Point,0102 Stanley Park - Second Beach North,30 Day Pass,3130,922,3795,3934,7,7,0,0
2021-11-19 16:00,2021-11-19 16:00,0100 Stanley Park - Prospect Point,0035 Coal Harbour Community Centre,24 Hour,4069,1296,3980,4163,8,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,24 Hour,1749,654,3748,3963,9,9,0,0
2021-11-19 16:00,2021-11-19 16:00,0015 Granville & Georgia,0253 Charles & Woodland,365 Standard,4316,1596,3906,4051,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1210,1583,4055,3847,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0045 Beach & Hornby,0057 Marinaside & Cooperage,365 Corporate Plus Renewal,1952,592,3834,4087,10,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0225 McLean & Pender,0058 Homer & Smithe,Community Pass,3977,1012,3980,4246,8,7,0,0
2021-11-19 16:00,2021-11-19 17:00,0142 Beach & Cardero,0136 David Lam Park - West,365 Day Pass Plus SALE,1929,487,3984,4111,9,11,0,0
2021-11-19 16:00,2021-11-19 17:00,0036 Bute & Robson,0187 Bute & Davie,365 Day Founding Plus,1598,564,3742,3893,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0106 Heather & 14th,0068 Cypress & Broadway,365 Corporate Standard,2644,694,3789,3918,8,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0191 7th & Laurel,0076 Cypress & 4th,365 Standard,2707,767,3829,4040,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0014 Canada Place,0005 Dunsmuir & Beatty,365 Standard,1506,913,3711,3805,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0060 Bidwell & Burnaby,0036 Bute & Robson,365 Plus,1556,733,3753,3911,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0028 Davie & Beach,0011 Ontario & Seawall,Community Pass,5252,1249,3877,4163,8,10,202,1
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0100 Stanley Park - Prospect Point,24 Hour,5582,1827,3766,3960,8,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0100 Stanley Park - Prospect Point,0028 Davie & Beach,24 Hour,4112,1084,3940,4111,9,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0100 Stanley Park - Prospect Point,24 Hour,0,1963,3482,3582,7,6,0,0
2021-11-19 16:00,2021-11-19 17:00,0161 Alexander & Dunlevy,0030 Abbott & Cordova,30 Day Pass,1010,486,3782,3842,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0197 1st & Scotia,0053 Keefer & Abbott,365 Corporate Plus,2293,597,3723,3877,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0172 10th & Columbia,0222 Adanac & McLean,365 Standard,4743,1024,3768,3927,8,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0099 Vancouver Art Gallery - North Plaza,0004 Yaletown-Roundhouse Station,365 Standard,1876,669,4021,4175,9,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0231 Napier & Commercial,0228 Keefer & Hawks,Community Pass,1884,493,3732,3955,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0007 12th & Yukon (City Hall),0186 10th & Kingsway,365 Standard,1374,459,3694,3882,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0021 Cordova & Granville,24 Hour,3250,1287,3889,4087,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0221 Glen & Union,0233 Thornton & National,365 Standard,2501,1597,4067,4172,12,11,879,1
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0021 Cordova & Granville,24 Hour,3279,1308,3990,4163,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0045 Beach & Hornby,0057 Marinaside & Cooperage,365 Corporate Standard Renewal,1943,413,3889,4232,8,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0134 14th & Main,0088 Harwood & Bute,365 Corporate Standard Renewal,5229,1413,3800,4006,7,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3085,1176,3889,4164,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0305 Georgia & Homer,0031 Morton & Denman,30 Day Pass,9240,2489,3692,3908,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0021 Cordova & Granville,24 Hour,3261,1357,3792,3984,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0258 13th & St George,0070 10th & Granville,365 Standard,3810,829,4022,4188,8,11,0,0
2021-11-19 16:00,2021-11-19 17:00,0282 14th & Fraser,0199 Georgia & Main,365 Plus,3406,789,4008,4253,10,12,0,0
2021-11-19 16:00,2021-11-19 17:00,0147 Chestnut & McNicoll,0073 Ontario & 5th,365 Plus,5092,1147,3792,3850,8,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0227 Campbell & Hastings,0227 Campbell & Hastings,Community Pass,373,879,3816,3955,9,8,458,1
2021-11-19 16:00,2021-11-19 17:00,0209 Stanley Park - Information Booth,0021 Cordova & Granville,24 Hour,3250,1571,3816,3990,7,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0102 Stanley Park - Second Beach North,0035 Coal Harbour Community Centre,365 Plus,2640,759,4032,4261,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0069 7th & Granville,0198 5th & Main,365 Day Founding Standard,3118,1202,3619,3802,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0083 Aquatic Centre,0010 Stamps Landing,365 Plus,5670,2114,3947,4140,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0124 Richards & Cordova,0297 6th & Prince Edward,365 Standard,3318,911,3942,4101,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0113 Arbutus & 16th,0142 Beach & Cardero,365 Plus,5203,1531,3947,4055,11,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0218 Carrall & Seawall,0077 Vanier Park,30 Day Pass,5111,1484,3872,4174,11,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,8382,3977,3800,4053,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,8368,3992,4006,4242,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,8296,4048,3914,4242,7,6,0,0
2021-11-19 16:00,2021-11-19 17:00,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,8249,4069,3856,4238,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0105 Stanley Park - Totem Poles,0100 Stanley Park - Prospect Point,24 Hour,4253,1751,3748,3906,8,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0105 Stanley Park - Totem Poles,0100 Stanley Park - Prospect Point,24 Hour,4208,1817,3918,4076,8,8,0,0
2021-11-19 16:00,2021-11-19 17:00,0202 14th & Oak,0066 Anderson & 2nd,24 Hour,2997,2454,3478,3552,9,9,0,0
2021-11-19 16:00,2021-11-19 17:00,0054 Expo & Carrall,0054 Expo & Carrall,365 Plus,13724,3185,4066,4319,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0155 Arbutus & McNicoll,0137 Beach & Seymour,365 Plus,8672,2476,3984,4311,9,10,0,0
2021-11-19 16:00,2021-11-19 17:00,0187 Bute & Davie,0055 Keefer & Columbia,Community Pass,6293,2714,3969,4225,8,11,603,1
2021-11-19 16:00,2021-11-19 17:00,0300 Bute & Barclay,0105 Stanley Park - Totem Poles,24 Hour,4402,6186,3632,3790,8,5,0,0
2021-11-19 16:00,2021-11-19 21:00,0104 Stanley Park - Second Beach South,0031 Morton & Denman,30 Day Pass,0,16167,3602,3621,7,7,0,0
2021-11-19 16:00,2021-11-20 21:00,0105 Stanley Park - Totem Poles,0050 Bute & Comox,24 Hour,7963,102706,4101,4088,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0081 7th & Heather,0130 Heather & 16th,365 Standard,974,327,3787,3882,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0036 Bute & Robson,0037 Hornby & Nelson,365 Corporate Plus,894,312,3808,3856,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0260 10th & Fraser,0297 6th & Prince Edward,30 Day Pass,904,285,3792,3971,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,933,342,3800,3942,7,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0112 10th & Oak,0198 5th & Main,365 Standard,2419,605,3724,3871,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0011 Ontario & Seawall,0053 Keefer & Abbott,365 Standard,1362,373,3885,4016,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,927,423,4061,4135,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0017 Marinaside & Davie,0057 Marinaside & Cooperage,365 Standard,637,279,3995,4100,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0187 Bute & Davie,0036 Bute & Robson,365 Day Founding Plus,643,276,3790,3858,8,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0104 Stanley Park - Second Beach South,0031 Morton & Denman,24 Hour,1227,516,3761,3922,7,5,0,0
2021-11-19 17:00,2021-11-19 17:00,0138 Richards & Helmcken,0048 Comox & Broughton,30 Day Pass,1351,524,3905,4101,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0001 10th & Cambie,0172 10th & Columbia,365 Corporate Plus,373,130,3835,3998,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0004 Yaletown-Roundhouse Station,0053 Keefer & Abbott,365 Plus,1719,594,3881,4000,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0002 Burrard Station (Melville & Dunsmuir),0089 Burrard & Drake,365 Day Founding Plus,1229,384,3826,3911,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0087 Broughton & Burnaby,0037 Hornby & Nelson,30 Day Pass,1270,381,3798,3882,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0004 Yaletown-Roundhouse Station,0004 Yaletown-Roundhouse Station,365 Plus,30,43,3882,3964,8,5,0,0
2021-11-19 17:00,2021-11-19 17:00,0036 Bute & Robson,0187 Bute & Davie,365 Standard,628,237,3611,3823,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0036 Bute & Robson,0060 Bidwell & Burnaby,Community Pass,1515,441,3666,3826,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0161 Alexander & Dunlevy,0035 Coal Harbour Community Centre,30 Day Pass,2789,755,3860,4034,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0012 Dunsmuir & Richards,0044 Pacific & Richards,365 Corporate Standard Renewal,1455,444,3474,3673,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0089 Burrard & Drake,0063 Robson & Granville,365 Day Pass Plus SALE,1147,478,3860,4021,5,3,0,0
2021-11-19 17:00,2021-11-19 17:00,0066 Anderson & 2nd,0009 Spyglass & Seawall,365 Standard,2244,532,4106,4185,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0028 Davie & Beach,0122 Haro & Denman,30 Day Pass,1649,958,4126,4229,7,5,0,0
2021-11-19 17:00,2021-11-19 17:00,0236 Keith & 6th,0174 1st & Manitoba,365 Standard,2342,720,3816,4096,7,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0015 Granville & Georgia,0207 Alberni & Jervis,30 Day Pass,1031,511,3895,3980,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0231 Napier & Commercial,0280 Triumph & Victoria,365 Standard,1572,370,3805,3905,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0047 Chilco & Beach,0083 Aquatic Centre,365 Corporate Standard,1506,369,3797,3940,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0057 Marinaside & Cooperage,0045 Beach & Hornby,365 Corporate Plus Renewal,1909,736,4042,3987,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0287 Carolina & Great Northern Way,0129 Richards & Robson,365 Plus,3469,867,3668,3961,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0087 Broughton & Burnaby,0034 Cordova & Bute,30 Day Pass,1760,702,3969,4119,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0124 Richards & Cordova,0222 Adanac & McLean,365 Standard,3610,853,3726,3877,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0225 McLean & Pender,0212 Union & Dunlevy,365 Plus,0,465,3724,3821,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0044 Pacific & Richards,0098 Carrall & Hastings,365 Standard,2260,618,3802,3947,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0098 Carrall & Hastings,0212 Union & Dunlevy,365 Standard,1165,293,3800,3814,9,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0063 Robson & Granville,0096 Nicola & Robson,365 Standard,1261,387,3682,3800,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0070 10th & Granville,0255 18th & Main,365 Standard,3657,920,3742,4014,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0107 8th & Ontario,0073 Ontario & 5th,365 Standard,381,514,3827,3966,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0201 Shaw Tower,0041 Cardero & Robson,365 Corporate Standard,0,362,3682,3760,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0098 Carrall & Hastings,0098 Carrall & Hastings,365 Standard,0,46,3607,3763,8,6,0,0
2021-11-19 17:00,2021-11-19 17:00,0002 Burrard Station (Melville & Dunsmuir),0173 1st & Columbia,365 Day Founding Standard,3499,866,3642,3740,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0177 Quebec & 1st,0215 Princess & Union,365 Standard,1960,635,4009,4127,8,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0099 Vancouver Art Gallery - North Plaza,0138 Richards & Helmcken,365 Plus,996,338,3926,4063,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0305 Georgia & Homer,0079 Nelson & Richards,30 Day Pass,630,271,3779,3881,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0233 Thornton & National,0148 Creekside Park North,365 Standard,2570,1720,4059,4137,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0100 Stanley Park - Prospect Point,0104 Stanley Park - Second Beach South,24 Hour,3728,901,3803,4029,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0215 Princess & Union,0137 Beach & Seymour,365 Standard,3708,745,4040,4229,7,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0300 Bute & Barclay,0005 Dunsmuir & Beatty,365 Standard,1999,530,3898,4059,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0064 Expo & Smithe,0031 Morton & Denman,365 Plus,3955,1422,3610,3840,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0100 Stanley Park - Prospect Point,0104 Stanley Park - Second Beach South,24 Hour,3738,981,3813,3979,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0285 Commercial & Pandora,0084 Beach & Broughton,365 Standard,7063,1650,3839,4101,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0074 10th & Main,0001 10th & Cambie,30 Day Pass,910,196,3737,3955,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0187 Bute & Davie,0207 Alberni & Jervis,365 Corporate Plus Renewal,1768,806,3960,4126,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0230 Alexander & Railway,0123 Georgia & Thurlow,365 Corporate Plus Renewal,3075,1047,3805,3953,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0025 Homer & Robson (Vancouver Public Library),0039 Helmcken & Burrard,30 Day Pass,1125,373,3861,4018,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0281 Windsor & 14th,0281 Windsor & 14th,365 Plus,3265,1073,4011,4229,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0282 14th & Fraser,0011 Ontario & Seawall,365 Plus,2623,953,3594,3805,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0100 Stanley Park - Prospect Point,0105 Stanley Park - Totem Poles,24 Hour,4247,1044,3526,3689,7,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0282 14th & Fraser,0282 14th & Fraser,365 Plus,0,22,3634,3763,7,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0100 Stanley Park - Prospect Point,0105 Stanley Park - Totem Poles,24 Hour,4169,1079,3982,4175,7,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0280 Triumph & Victoria,0052 Cambie & Water,365 Plus,3661,968,3711,3847,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0297 6th & Prince Edward,0174 1st & Manitoba,365 Standard,1214,306,4000,4085,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0187 Bute & Davie,0187 Bute & Davie,365 Day Founding Standard,2409,1046,3839,3968,8,10,80,1
2021-11-19 17:00,2021-11-19 17:00,0187 Bute & Davie,0036 Bute & Robson,365 Standard,620,181,3942,4050,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0093 Chilco & Robson,0005 Dunsmuir & Beatty,Community Pass,3281,990,3782,4009,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0096 Nicola & Robson,0039 Helmcken & Burrard,365 Plus,1396,525,3879,4061,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0096 Nicola & Robson,0039 Helmcken & Burrard,365 Plus,1304,553,3769,3932,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0099 Vancouver Art Gallery - North Plaza,0174 1st & Manitoba,365 Standard,3279,650,3921,4140,9,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0101 Stanley Park - Vancouver Aquarium,0122 Haro & Denman,365 Corporate Plus,1688,510,3939,4076,7,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0057 Marinaside & Cooperage,0045 Beach & Hornby,365 Corporate Plus,2117,670,3939,4100,8,7,0,0
2021-11-19 17:00,2021-11-19 17:00,0030 Abbott & Cordova,0063 Robson & Granville,365 Corporate Plus Renewal,1390,493,3648,3850,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0015 Granville & Georgia,0122 Haro & Denman,365 Standard,1868,521,3779,3921,9,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0044 Pacific & Richards,0084 Beach & Broughton,365 Standard,1411,322,3963,4087,9,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0206 8th & Scotia,0266 St Catherines & 7th,Community Pass,1325,461,3686,3948,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,365 Corporate Standard Renewal,1392,420,3908,4013,11,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0054 Expo & Carrall,0172 10th & Columbia,365 Standard,2538,979,3943,4111,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0084 Beach & Broughton,0073 Ontario & 5th,365 Plus,4878,1042,3706,3956,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0089 Burrard & Drake,0137 Beach & Seymour,365 Plus,1574,1897,3627,3847,9,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0119 3rd & Quebec,0212 Union & Dunlevy,24 Hour,1611,572,3861,3945,5,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0140 Burrard & 7th,0191 7th & Laurel,365 Corporate Plus Renewal,1700,468,3929,4050,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0073 Ontario & 5th,0193 Science World,365 Day Founding Standard,865,218,3892,4040,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0300 Bute & Barclay,0139 Burrard & 4th,365 Standard,0,577,3470,3549,8,5,0,0
2021-11-19 17:00,2021-11-19 17:00,0265 St Catherines & 10th,0186 10th & Kingsway,30 Day Pass,969,282,3698,3863,7,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0166 Alder & 11th,0074 10th & Main,365 Plus,2293,701,3732,3939,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0008 8th & Ash,0041 Cardero & Robson,365 Standard,3791,1244,3792,4113,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0165 Columbia & 5th,0173 1st & Columbia,365 Standard,475,178,3860,3950,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0015 Granville & Georgia,0045 Beach & Hornby,30 Day Pass,1476,467,3882,3972,9,11,0,0
2021-11-19 17:00,2021-11-19 17:00,0134 14th & Main,0071 14th & Granville,365 Plus,2897,669,3802,3968,8,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0019 Robson & Hornby,0032 Comox & Denman,365 Corporate Plus,3520,2120,3966,4124,8,8,0,0
2021-11-19 17:00,2021-11-19 17:00,0223 Commercial & Adanac,0212 Union & Dunlevy,Community Pass,1968,451,3821,3945,7,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0011 Ontario & Seawall,0031 Morton & Denman,365 Day Founding Plus,5264,1005,3968,4150,7,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0031 Morton & Denman,0148 Creekside Park North,24 Hour,5143,1275,3760,4047,9,10,0,0
2021-11-19 17:00,2021-11-19 17:00,0084 Beach & Broughton,0084 Beach & Broughton,365 Plus,118,128,3684,3760,8,9,0,0
2021-11-19 17:00,2021-11-19 17:00,0212 Union & Dunlevy,0227 Campbell & Hastings,365 Corporate Standard,1835,1069,3792,3853,8,8,83,1
2021-11-19 17:00,2021-11-19 17:00,0234 Station & National,0087 Broughton & Burnaby,365 Day Founding Plus,4763,1470,3729,3889,8,11,185,1
2021-11-19 17:00,2021-11-19 17:00,0132 14th & Ontario,0001 10th & Cambie,365 Day Pass Plus SALE,1139,315,4008,4109,8,10,0,0
