Date,Bike trips,Total distance (m),Total duration (sec),Mean departure temperature (C),Mean return temperature (C),Electric bike trips
2020-10-14,1870,4657049.33,1852967.0,14.797326203208556,15.496256684491978,
2020-10-15,1629,4222623.33,2650787.0,13.440147329650092,14.386126457949663,
2020-10-16,1172,2989649.0,1581518.0,13.506825938566553,14.467576791808874,
2020-10-17,1685,5072689.01,2745882.0,14.790504451038576,15.189317507418398,
2020-10-18,1009,2842493.33,1229989.0,13.201189296333004,14.085232903865213,
2020-10-19,1533,3922778.33,1526690.0,14.339856490541422,15.11545988258317,
2020-10-20,1652,4401411.99,1988269.0,13.383777239709444,14.12227602905569,
2020-10-21,1740,4711032.0,1834676.0,12.880459770114943,13.552298850574713,
2020-10-22,1695,4477401.33,2451415.0,11.932153392330383,12.606489675516224,
2020-10-23,577,1268565.0,679946.0,7.438474870017331,8.435008665511265,
2020-10-24,1708,5094322.0,2010253.0,10.899882903981265,11.27576112412178,
2020-10-25,1136,3121437.34,1292300.0,7.394366197183099,8.141725352112676,
2020-10-26,1329,3357796.99,1280295.0,8.890895410082768,9.665161775771256,
2020-10-27,1238,2952703.67,1164432.0,9.721324717285945,10.878029079159935,
2020-10-28,1353,3275425.33,1340258.0,13.181079083518108,14.312638580931264,
2020-10-29,1256,2926431.34,1151967.0,14.093152866242038,14.973726114649681,
2020-10-30,1659,4176908.33,2224335.0,13.21880650994575,13.989150090415913,
2020-10-31,1628,4688931.34,2365563.0,12.09889434889435,12.445945945945946,
2020-11-01,1546,5029636.0,2622255.0,12.99417852522639,13.128719275549805,
2020-11-02,1470,4032413.33,2267311.0,14.214285714285714,15.060544217687076,
2020-11-03,495,1126963.0,448278.0,12.123232323232322,13.185858585858586,
2020-11-04,833,1873463.0,927765.0,15.638655462184873,16.70108043217287,
2020-11-05,1431,3573345.0,1517441.0,12.354297693920335,13.345911949685535,
2020-11-06,1526,3694600.0,1682565.0,10.307994757536042,11.206422018348624,
2020-11-07,1379,4071688.33,1714629.0,9.9108049311095,10.55474981870921,
2020-11-08,1422,4193506.0,1969256.0,9.79184247538678,10.152601969057665,
2020-11-09,685,1510985.0,563094.0,5.7708029197080295,6.903649635036496,
2020-11-10,977,2326144.0,1081387.0,6.623336745138178,7.6765609007164795,
2020-11-11,1050,2886964.0,1202744.0,6.671428571428572,7.622857142857143,
2020-11-12,567,1303058.67,553319.0,6.679012345679013,7.91358024691358,
2020-11-13,856,2017979.0,827034.0,9.184579439252337,10.087616822429906,
2020-11-14,907,2483620.0,1081513.0,8.436604189636164,9.300992282249172,
2020-11-15,991,2816393.0,1240627.0,11.639757820383451,12.262361251261352,
2020-11-16,538,1273003.33,418015.0,8.602230483271375,9.851301115241636,
2020-11-17,832,1932435.0,677052.0,11.95673076923077,13.008413461538462,
2020-11-18,543,1226731.33,583230.0,8.996316758747698,10.047882136279926,
2020-11-19,836,2066175.0,781512.0,8.757177033492823,9.989234449760765,
2020-11-20,734,1691541.0,589267.0,9.505449591280653,10.542234332425068,
2020-11-21,1224,3216299.0,1372846.0,9.926470588235293,10.713235294117647,
2020-11-22,674,1773856.33,666356.0,8.353115727002967,9.234421364985163,
2020-11-23,782,1666438.0,669458.0,8.286445012787723,9.33375959079284,
2020-11-24,548,1295870.67,427052.0,8.507299270072993,9.677007299270073,
2020-11-25,1012,2394083.34,1250804.0,8.75098814229249,9.807312252964428,
2020-11-26,623,1483412.0,639823.0,7.969502407704655,9.258426966292134,
2020-11-27,944,2288760.0,1073939.0,10.347457627118644,11.473516949152541,
2020-11-28,1122,3172628.0,1337067.0,9.881461675579322,10.611408199643494,
2020-11-29,879,2234689.0,864040.0,8.923777019340159,9.773606370875996,
2020-11-30,966,2301729.0,886273.0,10.122153209109731,11.139751552795031,
2020-12-01,1076,2711272.0,1268715.0,7.754646840148699,8.740706319702602,
2020-12-02,1107,2629697.0,1182695.0,7.734417344173441,8.739837398373984,
2020-12-03,996,2286192.67,962935.0,8.86144578313253,10.1214859437751,
2020-12-04,1235,3208347.0,1815236.0,9.91174089068826,10.816194331983805,
2020-12-05,1302,3946718.33,2284367.0,11.133640552995391,11.939324116743471,
2020-12-06,537,1339338.0,536216.0,10.97951582867784,11.983240223463687,
2020-12-07,424,885906.0,328377.0,10.325471698113208,11.466981132075471,
2020-12-08,521,1102663.0,412559.0,10.950095969289828,12.113243761996161,
2020-12-09,967,2349113.0,1280302.0,9.75387797311272,10.626680455015512,
2020-12-10,1021,2343044.0,1049127.0,8.277179236043095,9.387855044074437,
2020-12-11,645,1410880.0,552295.0,5.933333333333334,7.145736434108527,
2020-12-12,980,2710263.0,1040679.0,6.4714285714285715,7.180612244897959,
2020-12-13,270,607670.0,338528.0,6.2592592592592595,7.137037037037037,
2020-12-14,745,1692704.0,632571.0,8.269798657718122,9.302013422818792,
2020-12-15,733,1596927.33,635822.0,8.995907230559345,10.100954979536153,
2020-12-16,573,1255632.33,512166.0,9.359511343804538,10.500872600349041,
2020-12-17,890,2098147.0,999631.0,8.847191011235955,10.030337078651685,
2020-12-18,328,742627.67,237677.0,8.704268292682928,9.871951219512194,
2020-12-19,351,864161.67,356488.0,8.66951566951567,9.626780626780628,
2020-12-20,735,1913108.0,677296.0,9.789115646258503,10.597278911564626,
2020-12-21,286,677098.33,330975.0,5.199300699300699,6.346153846153846,
2020-12-22,950,2248363.66,1138092.0,5.806315789473684,6.7,
2020-12-23,1004,2329475.0,1965112.0,5.7958167330677295,6.693227091633466,
2020-12-24,780,1857406.67,979601.0,5.778205128205128,6.711538461538462,
2020-12-25,285,815985.33,440453.0,8.8,9.624561403508771,
2020-12-26,388,1015496.0,337728.0,8.445876288659793,9.512886597938145,
2020-12-27,384,916824.0,333407.0,8.2578125,9.1484375,
2020-12-28,1013,2868917.0,1453622.0,8.35538005923001,9.041461006910168,
2020-12-29,555,1421315.0,662934.0,6.583783783783784,7.372972972972973,
2020-12-30,293,630219.0,197434.0,7.109215017064846,8.112627986348123,
2020-12-31,691,1808030.0,807002.0,8.924746743849493,9.726483357452967,
2021-01-01,270,687635.0,297941.0,10.125925925925927,10.948148148148148,
2021-01-02,237,566410.0,188804.0,9.544303797468354,10.632911392405063,
2021-01-03,763,2328476.0,817375.0,9.740498034076015,10.589777195281782,
2021-01-04,563,1349803.67,524975.0,9.071047957371226,10.188277087033748,
2021-01-05,402,912338.0,286140.0,7.58457711442786,8.955223880597014,
2021-01-06,1004,2653948.67,1126212.0,10.134462151394422,10.991035856573705,
2021-01-07,1060,2681883.0,1078691.0,9.360377358490567,10.369811320754717,
2021-01-08,822,1982153.0,916191.0,7.958637469586375,8.969586374695863,
2021-01-09,977,3056924.67,1164106.0,7.727737973387923,8.572159672466736,
2021-01-10,451,1180037.0,417473.0,8.78048780487805,9.773835920177383,
2021-01-11,650,1406360.0,463574.0,10.593846153846155,11.56,
2021-01-12,520,1213928.0,530933.0,11.248076923076923,12.26923076923077,
2021-01-13,1288,3385077.67,1646637.0,10.309782608695652,11.043478260869565,
2021-01-14,1104,2557408.0,1589493.0,9.689311594202898,10.73822463768116,
2021-01-15,1123,2922992.0,1416094.0,10.911843276936777,11.646482635796973,
2021-01-16,761,2215511.0,1045400.0,9.609724047306177,10.390275952693823,
2021-01-17,800,2301085.0,981274.0,9.5225,10.0625,
2021-01-18,1118,2870201.33,1223127.0,8.177996422182469,9.110017889087656,
2021-01-19,1122,2738938.67,1338264.0,8.657754010695188,9.640819964349376,
2021-01-20,992,2160527.0,801542.0,8.819556451612904,9.814516129032258,
2021-01-21,1158,2736507.33,1238200.0,9.11658031088083,10.03713298791019,
2021-01-22,1169,2927624.33,1711396.0,6.444824636441403,7.293413173652695,
2021-01-23,1110,3280200.66,1402502.0,6.2855855855855856,6.735135135135135,
2021-01-24,233,510984.0,394535.0,5.017167381974249,6.07725321888412,
2021-01-25,543,1181044.0,463067.0,5.419889502762431,6.513812154696133,
2021-01-26,935,2236396.0,875096.0,7.585026737967914,8.585026737967915,
2021-01-27,733,1661395.0,663377.0,5.935879945429741,6.959072305593452,
2021-01-28,858,2036521.67,824740.0,7.413752913752914,8.526806526806526,
2021-01-29,1051,2559287.0,1283589.0,8.511893434823977,9.51569933396765,
2021-01-30,480,1212939.34,550980.0,7.93125,8.983333333333333,
2021-01-31,439,1076067.0,383492.0,8.480637813211844,9.466970387243736,
2021-02-01,487,1047744.33,480657.0,8.952772073921972,10.039014373716633,
2021-02-02,748,1660370.0,759133.0,7.06951871657754,8.098930481283423,
2021-02-03,1296,3287974.0,1261201.0,8.777006172839506,9.503086419753087,
2021-02-04,559,1224945.0,538709.0,7.372093023255814,8.522361359570661,
2021-02-05,1135,2748287.67,1472868.0,9.135682819383259,10.009691629955947,
2021-02-06,1013,2740088.01,1607797.0,9.515301085883515,9.981243830207305,
2021-02-07,1137,3237466.33,1702331.0,9.370272647317503,9.815303430079156,
2021-02-08,789,1761934.0,769003.0,4.2078580481622305,5.223067173637516,
2021-02-09,982,2238147.33,1138040.0,4.174134419551935,4.957230142566192,
2021-02-10,834,1592542.0,1058302.0,2.2649880095923263,3.238609112709832,
2021-02-11,894,1870722.0,871555.0,2.568232662192394,3.4642058165548097,
2021-02-12,906,1897290.0,1630102.0,2.358719646799117,3.116997792494481,
2021-02-13,253,515084.0,412252.0,2.3122529644268774,2.8537549407114624,
2021-02-14,324,622071.0,1849324.0,3.817901234567901,4.62037037037037,
2021-02-15,500,1105160.67,563965.0,6.424,7.184,
2021-02-16,1183,2866421.66,1461943.0,9.54268808114962,10.210481825866442,
2021-02-17,1309,3090677.0,1255529.0,8.646294881588998,9.20244461420932,
2021-02-18,712,1425976.67,667418.0,6.262640449438202,7.258426966292135,
2021-02-19,1015,2168230.33,1328942.0,8.723152709359606,9.519211822660099,
2021-02-20,947,2309053.0,1114326.0,8.591341077085533,9.397043294614573,
2021-02-21,596,1262109.67,595903.0,8.880872483221477,9.687919463087248,
2021-02-22,1241,3014143.66,1301967.0,11.282030620467365,11.85334407735697,
2021-02-23,1168,2522872.0,1108670.0,8.320205479452055,9.064212328767123,
2021-02-24,1144,2509339.67,1247918.0,7.674825174825175,8.299825174825175,
2021-02-25,1011,2255770.67,934931.0,9.664688427299703,10.302670623145401,
2021-02-26,1367,3244242.0,1567663.0,10.184345281638624,10.587417702999268,
2021-02-27,1295,3582331.0,1652383.0,9.751351351351351,9.905019305019305,
2021-02-28,547,1046184.67,400535.0,7.703839122486289,8.296160877513712,
2021-03-01,1094,2905300.01,1218318.0,12.111517367458866,12.86928702010969,
2021-03-02,1081,2653750.33,1142536.0,9.182238667900092,10.145235892691952,
2021-03-03,1227,3098265.34,1216908.0,10.768541157294214,11.43439282803586,
2021-03-04,781,1898888.0,816394.0,10.67605633802817,11.693982074263765,
2021-03-05,1001,2407325.33,810685.0,12.1008991008991,12.822177822177823,
2021-03-06,1259,3667463.33,1683500.0,12.353455123113582,12.811755361397935,
2021-03-07,716,1983420.0,868372.0,9.863128491620111,10.3268156424581,
2021-03-08,1292,3454006.0,1535809.0,12.49922600619195,12.85139318885449,
2021-03-09,1183,3046368.33,1228707.0,11.384615384615385,12.1614539306847,
2021-03-10,1417,3669535.33,2343224.0,10.60621030345801,11.103740296400847,
2021-03-11,1380,3784577.33,1600813.0,11.209420289855073,11.610869565217392,
2021-03-12,1376,3728925.34,1993234.0,12.992732558139535,13.336482558139535,
2021-03-13,2076,6485064.66,3600587.0,15.92437379576108,15.576589595375722,
2021-03-14,522,1377720.0,689857.0,9.898467432950191,10.651340996168582,
2021-03-15,1284,3304809.0,1690346.0,10.12227414330218,10.551401869158878,
2021-03-16,1368,3580592.0,1586804.0,10.818713450292398,11.179824561403509,
2021-03-17,1536,3874049.34,1734115.0,12.38671875,12.834635416666666,
2021-03-18,739,1745519.0,768689.0,10.847090663058188,11.96617050067659,
2021-03-19,877,2255323.33,1005687.0,11.107183580387685,12.139110604332954,
2021-03-20,1012,2831855.0,1323861.0,10.826086956521738,11.388339920948617,
2021-03-21,386,983067.0,729915.0,7.398963730569948,8.336787564766839,
2021-03-22,1442,4164172.34,1639354.0,12.174757281553399,12.45492371705964,
2021-03-23,1348,3500412.33,1600229.0,11.439910979228486,11.993323442136498,
2021-03-24,774,1834563.0,685509.0,9.306201550387597,10.15374677002584,
2021-03-25,1628,4731186.0,2195578.0,12.937346437346438,13.192260442260443,
2021-03-26,1598,4607238.0,2441446.0,13.393617021276595,13.603879849812266,
2021-03-27,1151,3230522.0,1847619.0,11.208514335360556,11.918331885317116,
2021-03-28,575,1447124.67,764733.0,9.483478260869566,10.140869565217391,
2021-03-29,1562,4498252.0,1969121.0,12.125480153649168,12.308578745198464,
2021-03-30,1422,3809014.67,1577603.0,11.956399437412095,12.333333333333334,
2021-03-31,1621,4566985.67,1694432.0,13.89697717458359,13.941394201110425,
2021-04-01,1579,4501007.33,2869807.0,14.661811272957568,15.04813172894237,
2021-04-02,1631,5237485.0,2912283.0,13.085836909871245,13.321888412017167,
2021-04-03,1010,2909706.0,1354139.0,11.405940594059405,12.062376237623763,
2021-04-04,1927,6523460.01,3743568.0,14.242345614945512,13.823559937727037,
2021-04-05,1817,6308708.67,3016347.0,14.408915795266923,14.000550357732527,
2021-04-06,1648,4571573.0,1786037.0,15.016990291262136,15.20752427184466,
2021-04-07,666,1561259.0,508133.0,9.393393393393394,10.546546546546546,
2021-04-08,1665,4563542.33,1973912.0,13.034234234234233,13.367567567567567,
2021-04-09,742,1694274.67,580988.0,8.369272237196766,9.446091644204852,
2021-04-10,1704,4984176.0,2667929.0,12.80575117370892,12.723591549295774,
2021-04-11,1655,5436552.0,2857475.0,13.635045317220543,13.227794561933536,
2021-04-12,1618,4681385.01,1774540.0,15.585908529048208,15.714462299134734,
2021-04-13,1917,5330234.67,2370656.0,17.286906624934794,17.477308294209703,
2021-04-14,1999,5681686.0,2299528.0,18.343171585792895,18.45272636318159,
2021-04-15,2114,6090784.33,2653239.0,21.20151371807001,21.112109744560076,
2021-04-16,2477,6947565.0,3241510.0,21.391602745256357,21.032297133629392,
2021-04-17,2774,9273131.01,4979999.0,22.993511175198268,22.347152126892574,
2021-04-18,2581,8849711.33,3938295.0,22.970554048818286,22.21464548624564,
2021-04-19,1838,5165995.67,2204977.0,22.175734494015234,22.330794341675734,
2021-04-20,2137,6157794.67,2588002.0,20.604585868039308,20.62236780533458,
2021-04-21,2079,5888161.01,2490969.0,19.33814333814334,19.594035594035596,
2021-04-22,2181,6152267.33,2607886.0,19.54837230628152,19.646492434663,
2021-04-23,1670,4200208.33,1934435.0,16.623353293413174,17.240718562874253,
2021-04-24,795,2211467.67,901561.0,12.367295597484278,13.011320754716982,
2021-04-25,711,2020687.67,800890.0,12.576652601969057,13.291139240506329,
2021-04-26,1913,5481350.0,2353865.0,17.04234187140617,17.300575013068478,
2021-04-27,1576,4123969.34,1536895.0,16.22779187817259,16.861675126903553,
2021-04-28,1037,2506440.0,1101127.0,14.29026036644166,15.161041465766635,
2021-04-29,1889,5166347.0,2242905.0,19.93753308628904,20.279512969825305,
2021-04-30,1508,3879878.0,1793137.0,17.897877984084882,18.3315649867374,
2021-05-01,2608,8062688.67,4044976.0,19.13995398773006,18.922162576687118,
2021-05-02,2216,7336606.0,3519807.0,18.876353790613717,18.59341155234657,
2021-05-03,974,2306668.67,836395.0,13.388090349075975,14.272073921971252,
2021-05-04,2373,6827435.34,3324614.0,18.79898862199747,18.809945217024865,
2021-05-05,1961,4980464.0,2251250.0,17.45996940336563,17.893421723610402,
2021-05-06,1373,3249790.66,1374534.0,16.3809176984705,17.243991260014568,
2021-05-07,2040,5250994.33,2525883.0,16.336764705882352,16.649509803921568,
2021-05-08,1929,5743948.32,3054129.0,15.763608087091757,16.090720580611716,
2021-05-09,2284,7073942.33,3506232.0,19.17556917688266,19.0223292469352,
2021-05-10,1939,5607781.0,2154921.0,19.254254770500257,19.50954100051573,
2021-05-11,2244,6379613.34,2541779.0,20.78698752228164,20.941176470588236,
2021-05-12,1656,4313157.33,1966347.0,18.93538647342995,19.315217391304348,
2021-05-13,2403,6874432.01,2914150.0,21.872659176029963,22.12026633374948,
2021-05-14,2671,7683395.33,3230455.0,21.88655934107076,22.136652938974166,
2021-05-15,2961,9677831.33,4810195.0,22.451536643026003,22.35258358662614,
2021-05-16,2560,8718815.33,3992925.0,23.9421875,23.571875,
2021-05-17,1195,2945454.0,1071258.0,18.13389121338912,18.663598326359832,
2021-05-18,1983,5016768.0,1923427.0,17.57892082702975,17.917297024710034,
2021-05-19,1872,4611153.0,1737975.0,16.8392094017094,17.34188034188034,
2021-05-20,2248,5919177.34,2700618.0,19.85409252669039,20.098309608540927,
2021-05-21,2509,6909468.01,3982117.0,20.79115185332802,20.885611797528895,
2021-05-22,2740,8783549.0,4560020.0,22.416788321167882,21.932116788321167,
