Departure,Return,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure slot,Return slot,Stopover duration (sec.),Number of bike stopovers
2021-12-04 21:00,2021-12-04 22:00,0045 Beach & Hornby,0055 Keefer & Columbia,Community Pass,2572,3237,3542,3647,4,2,0,0
2021-12-04 21:00,2021-12-04 22:00,0063 Robson & Granville,0199 Georgia & Main,30 Day Pass,2031,629,3753,3881,17,17,0,0
2021-12-04 21:00,2021-12-04 22:00,0063 Robson & Granville,0199 Georgia & Main,Community Pass,2025,636,3964,4129,9,1,0,0
2021-12-04 21:00,2021-12-04 22:00,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Standard,3269,1075,3866,4130,16,11,0,0
2021-12-04 21:00,2021-12-04 22:00,0190 Melville & Bute,0207 Alberni & Jervis,Community Pass,1782,2013,3619,3781,1,17,149,1
2021-12-04 21:00,2021-12-04 22:00,0213 Pender & Gore,0066 Anderson & 2nd,Community Pass,4606,1570,3887,4156,10,1,0,0
2021-12-04 21:00,2021-12-04 22:00,0096 Nicola & Robson,0004 Yaletown-Roundhouse Station,365 Day Founding Plus,5486,3428,3660,3756,5,13,785,3
2021-12-04 21:00,2021-12-04 22:00,0212 Union & Dunlevy,0252 Woodland & Graveley,Community Pass,4520,3411,3814,3997,7,9,0,0
2021-12-04 22:00,2021-12-04 22:00,0300 Bute & Barclay,0187 Bute & Davie,30 Day Pass,455,141,3647,3850,8,17,0,0
2021-12-04 22:00,2021-12-04 22:00,0002 Burrard Station (Melville & Dunsmuir),0015 Granville & Georgia,Community Pass,849,391,3653,3847,22,3,0,0
2021-12-04 22:00,2021-12-04 22:00,0039 Helmcken & Burrard,0039 Helmcken & Burrard,30 Day Pass,0,59,3874,3897,2,2,0,0
2021-12-04 22:00,2021-12-04 22:00,0055 Keefer & Columbia,0173 1st & Columbia,30 Day Pass,1580,433,3718,3860,8,7,0,0
2021-12-04 22:00,2021-12-04 22:00,0053 Keefer & Abbott,0045 Beach & Hornby,30 Day Pass,2391,676,3887,4022,13,16,0,0
2021-12-04 22:00,2021-12-04 22:00,0213 Pender & Gore,0024 Hornby & Pender,24 Hour,1858,707,3871,4045,3,10,0,0
2021-12-04 22:00,2021-12-04 22:00,0129 Richards & Robson,0060 Bidwell & Burnaby,365 Day Founding Standard,3009,970,3860,4072,1,12,0,0
2021-12-04 22:00,2021-12-04 22:00,0129 Richards & Robson,0060 Bidwell & Burnaby,365 Standard,2983,976,4037,4243,4,13,0,0
2021-12-04 22:00,2021-12-04 22:00,0063 Robson & Granville,0063 Robson & Granville,365 Standard,4,203,3473,3602,9,8,0,0
2021-12-04 22:00,2021-12-04 22:00,0037 Hornby & Nelson,0063 Robson & Granville,365 Standard,490,248,3495,3621,7,9,0,0
2021-12-04 22:00,2021-12-04 22:00,0041 Cardero & Robson,0040 Cardero & Davie,365 Standard,686,213,4029,4148,2,1,0,0
2021-12-04 22:00,2021-12-04 22:00,0041 Cardero & Robson,0041 Cardero & Robson,365 Standard,0,19,3582,3719,4,4,0,0
2021-12-04 22:00,2021-12-04 22:00,0207 Alberni & Jervis,0079 Nelson & Richards,365 Plus,1582,388,3823,4077,11,16,0,0
2021-12-04 22:00,2021-12-04 22:00,0187 Bute & Davie,0002 Burrard Station (Melville & Dunsmuir),Community Pass,1286,394,3927,4203,16,19,0,0
2021-12-04 22:00,2021-12-04 22:00,0207 Alberni & Jervis,0019 Robson & Hornby,Community Pass,933,2494,3627,3803,17,9,2005,2
2021-12-04 22:00,2021-12-04 22:00,0218 Carrall & Seawall,0171 5th & Yukon,365 Standard,2029,681,3711,4026,7,7,0,0
2021-12-04 22:00,2021-12-04 22:00,0218 Carrall & Seawall,0171 5th & Yukon,365 Standard,2031,686,3826,4005,8,3,0,0
2021-12-04 22:00,2021-12-04 22:00,0166 Alder & 11th,0107 8th & Ontario,365 Standard,2201,491,3631,3740,1,3,0,0
2021-12-04 22:00,2021-12-04 22:00,0252 Woodland & Graveley,0161 Alexander & Dunlevy,Community Pass,4451,3171,3898,3974,9,3,0,0
2021-12-04 22:00,2021-12-04 23:00,0019 Robson & Hornby,0002 Burrard Station (Melville & Dunsmuir),Community Pass,3798,2547,3623,3808,9,13,498,3
2021-12-04 22:00,2021-12-04 23:00,0161 Alexander & Dunlevy,0161 Alexander & Dunlevy,Community Pass,1451,1186,3831,3964,3,3,0,0
2021-12-04 22:00,2021-12-04 23:00,0071 14th & Granville,0071 14th & Granville,365 Plus,310,596,3744,3942,3,8,0,0
2021-12-04 22:00,2021-12-04 23:00,0189 Granville Island,0197 1st & Scotia,365 Plus,3961,1682,3595,3971,14,14,0,0
2021-12-04 22:00,2021-12-04 23:00,0030 Abbott & Cordova,0032 Comox & Denman,365 Standard,3383,1130,3947,4151,13,16,0,0
2021-12-04 22:00,2021-12-04 23:00,0004 Yaletown-Roundhouse Station,0129 Richards & Robson,365 Day Founding Plus,6350,3601,3692,3813,13,1,1275,6
2021-12-04 22:00,2021-12-04 23:00,0030 Abbott & Cordova,0055 Keefer & Columbia,365 Day Founding Standard,880,3699,3797,3879,15,4,0,0
2021-12-04 23:00,2021-12-04 23:00,0006 Olympic Village Station,0177 Quebec & 1st,365 Day Pass Standard SALE,1270,287,3578,3718,14,4,0,0
2021-12-04 23:00,2021-12-04 23:00,0174 1st & Manitoba,0017 Marinaside & Davie,365 Day Founding Plus,2201,519,3740,3893,8,1,0,0
2021-12-04 23:00,2021-12-04 23:00,0053 Keefer & Abbott,0174 1st & Manitoba,365 Plus,1670,499,3582,3723,25,8,0,0
2021-12-04 23:00,2021-12-04 23:00,0072 14th & Cambie,0132 14th & Ontario,30 Day Pass,1002,468,3764,3853,6,14,0,0
2021-12-04 23:00,2021-12-04 23:00,0084 Beach & Broughton,0031 Morton & Denman,365 Standard,1329,397,4003,4145,15,4,0,0
2021-12-04 23:00,2021-12-04 23:00,0071 14th & Granville,0071 14th & Granville,365 Plus,841,288,3744,3950,8,4,0,0
2021-12-04 23:00,2021-12-04 23:00,0242 8th & Commercial,0250 Woodland & 4th,Community Pass,649,223,3439,3595,31,14,0,0
2021-12-04 23:00,2021-12-04 23:00,0161 Alexander & Dunlevy,0230 Alexander & Railway,Community Pass,406,452,3806,3926,3,3,0,0
2021-12-04 23:00,2021-12-04 23:00,0037 Hornby & Nelson,0037 Hornby & Nelson,365 Standard,1841,1123,3702,3708,13,2,394,1
2021-12-04 23:00,2021-12-04 23:00,0107 8th & Ontario,0045 Beach & Hornby,365 Standard,4398,838,3520,3852,3,14,0,0
2021-12-04 23:00,2021-12-04 23:00,0298 6th & Carolina,0298 6th & Carolina,24 Hour,0,57,3732,3843,5,5,0,0
2021-12-04 23:00,2021-12-04 23:00,0039 Helmcken & Burrard,0040 Cardero & Davie,365 Plus,1276,339,3827,4035,1,12,0,0
2021-12-04 23:00,2021-12-05 0:00,0053 Keefer & Abbott,0030 Abbott & Cordova,Community Pass,365,127,3578,3687,28,13,0,0
2021-12-04 23:00,2021-12-05 0:00,0199 Georgia & Main,0126 Thurlow & Pendrell,365 Standard,3044,785,3610,3834,20,16,0,0
2021-12-04 23:00,2021-12-05 0:00,0037 Hornby & Nelson,0204 York & Yew,365 Day Pass Plus SALE,2834,807,3702,3710,2,1,0,0
2021-12-04 23:00,2021-12-05 0:00,0150 Alexander & Main,0174 1st & Manitoba,365 Plus,5548,1987,3908,4227,15,22,0,0
2021-12-04 23:00,2021-12-05 0:00,0011 Ontario & Seawall,0187 Bute & Davie,24 Hour,8276,3657,3879,4171,12,1,0,0
2021-12-04 23:00,2021-12-05 0:00,0002 Burrard Station (Melville & Dunsmuir),0190 Melville & Bute,Community Pass,16575,1989,3624,3792,13,14,525,2
2021-12-04 23:00,2021-12-05 0:00,0129 Richards & Robson,0096 Nicola & Robson,365 Day Founding Plus,2832,2918,3724,3834,1,8,2094,2
2021-12-05 0:00,2021-12-05 0:00,0084 Beach & Broughton,0093 Chilco & Robson,365 Corporate Plus,1756,478,3666,3921,11,16,0,0
2021-12-05 0:00,2021-12-05 0:00,0004 Yaletown-Roundhouse Station,0187 Bute & Davie,365 Corporate Plus,1523,555,3763,3885,1,2,0,0
2021-12-05 0:00,2021-12-05 0:00,0066 Anderson & 2nd,0212 Union & Dunlevy,365 Standard,0,1010,3315,3471,19,5,0,0
2021-12-05 0:00,2021-12-05 0:00,0063 Robson & Granville,0187 Bute & Davie,365 Plus,1433,449,3647,3776,15,13,0,0
2021-12-05 0:00,2021-12-05 0:00,0079 Nelson & Richards,0190 Melville & Bute,365 Plus,0,506,3468,3516,17,10,0,0
2021-12-05 0:00,2021-12-05 0:00,0190 Melville & Bute,0034 Cordova & Bute,Community Pass,1502,1212,3624,3756,14,9,183,1
2021-12-05 0:00,2021-12-05 0:00,0058 Homer & Smithe,0044 Pacific & Richards,30 Day Pass,918,365,3829,3945,11,2,0,0
2021-12-05 0:00,2021-12-05 0:00,0230 Alexander & Railway,0064 Expo & Smithe,Community Pass,2764,1616,3760,3997,3,7,0,0
2021-12-05 0:00,2021-12-05 0:00,0028 Davie & Beach,0008 8th & Ash,365 Corporate Plus,4898,1187,3963,4296,1,9,0,0
2021-12-05 0:00,2021-12-05 1:00,0140 Burrard & 7th,0044 Pacific & Richards,365 Plus,2497,716,3590,3827,8,6,0,0
2021-12-05 0:00,2021-12-05 2:00,0034 Cordova & Bute,0063 Robson & Granville,Community Pass,13562,5332,3573,3761,9,25,3317,4
2021-12-05 0:00,2021-12-29 17:00,0122 Haro & Denman,0980 Workshop - Balancer Bike Check In,Community Pass,4972,2136074,3587,3814,16,1,0,0
2021-12-05 1:00,2021-12-05 1:00,0037 Hornby & Nelson,0087 Broughton & Burnaby,30 Day Pass,1366,407,3444,3660,17,16,0,0
2021-12-05 1:00,2021-12-05 1:00,0034 Cordova & Bute,0050 Bute & Comox,365 Corporate Standard Renewal,986,398,3389,3573,3,4,0,0
2021-12-05 1:00,2021-12-05 1:00,0012 Dunsmuir & Richards,0096 Nicola & Robson,365 Day Founding Standard,1850,540,3658,3824,6,5,0,0
2021-12-05 1:00,2021-12-05 1:00,0039 Helmcken & Burrard,0019 Robson & Hornby,365 Plus,663,242,3837,3911,13,30,0,0
2021-12-05 1:00,2021-12-05 1:00,0076 Cypress & 4th,0032 Comox & Denman,365 Plus,3577,1039,3803,4040,11,13,0,0
2021-12-05 1:00,2021-12-05 1:00,0123 Georgia & Thurlow,0199 Georgia & Main,30 Day Pass,2413,558,3964,4122,2,20,0,0
2021-12-05 1:00,2021-12-05 1:00,0139 Burrard & 4th,0300 Bute & Barclay,365 Standard,2920,633,3843,4203,11,5,0,0
2021-12-05 1:00,2021-12-05 1:00,0064 Expo & Smithe,0138 Richards & Helmcken,Community Pass,5121,2043,3808,4040,7,12,0,0
2021-12-05 1:00,2021-12-05 1:00,0173 1st & Columbia,0071 14th & Granville,30 Day Pass,3777,807,3795,4108,9,8,0,0
2021-12-05 1:00,2021-12-05 1:00,0026 Beatty & Robson,0044 Pacific & Richards,30 Day Pass,1204,378,3637,3818,18,8,0,0
2021-12-05 1:00,2021-12-05 1:00,0057 Marinaside & Cooperage,0011 Ontario & Seawall,365 Corporate Plus Renewal,1670,322,3905,4008,11,15,0,0
2021-12-05 2:00,2021-12-05 2:00,0005 Dunsmuir & Beatty,0212 Union & Dunlevy,365 Standard,1190,309,3689,3823,2,12,0,0
2021-12-05 2:00,2021-12-05 2:00,0039 Helmcken & Burrard,0212 Union & Dunlevy,365 Standard,3945,1001,3647,3905,8,7,0,0
2021-12-05 2:00,2021-12-05 2:00,0207 Alberni & Jervis,0044 Pacific & Richards,30 Day Pass,2297,614,3777,3993,19,9,0,0
2021-12-05 2:00,2021-12-05 2:00,0174 1st & Manitoba,0076 Cypress & 4th,30 Day Pass,3802,1027,3803,4175,29,6,0,0
2021-12-05 2:00,2021-12-05 2:00,0063 Robson & Granville,0012 Dunsmuir & Richards,Community Pass,604,241,3582,3782,25,22,0,0
2021-12-05 2:00,2021-12-05 2:00,0107 8th & Ontario,0257 Prince Edward & 14th,365 Standard,1308,533,3600,3713,1,10,0,0
2021-12-05 2:00,2021-12-05 3:00,0014 Canada Place,0014 Canada Place,24 Hour,5537,2710,3766,4105,2,15,0,0
2021-12-05 2:00,2021-12-05 7:00,0014 Canada Place,0014 Canada Place,24 Hour,5464,19291,3758,3866,1,16,0,0
2021-12-05 3:00,2021-12-05 3:00,0187 Bute & Davie,0129 Richards & Robson,365 Plus,1968,1232,3816,3934,19,10,815,1
2021-12-05 3:00,2021-12-05 3:00,0079 Nelson & Richards,0005 Dunsmuir & Beatty,365 Day Pass Plus SALE,1198,425,3940,4059,16,4,0,0
2021-12-05 3:00,2021-12-05 3:00,0039 Helmcken & Burrard,0040 Cardero & Davie,30 Day Pass,3533.33,424,3558,3742,4,2,0,0
2021-12-05 4:00,2021-12-05 4:00,0055 Keefer & Columbia,0053 Keefer & Abbott,365 Day Founding Standard,496,155,3782,3853,11,6,0,0
2021-12-05 4:00,2021-12-05 4:00,0078 Nelson & Mainland,0300 Bute & Barclay,365 Plus,1370,400,3889,4111,1,7,0,0
2021-12-05 4:00,2021-12-05 4:00,0148 Creekside Park North,0081 7th & Heather,365 Corporate Plus Renewal,2344,644,3808,4127,4,13,0,0
2021-12-05 4:00,2021-12-05 5:00,0287 Carolina & Great Northern Way,0126 Thurlow & Pendrell,365 Plus,4608,1237,3958,4146,15,6,0,0
2021-12-05 5:00,2021-12-05 5:00,0058 Homer & Smithe,0004 Yaletown-Roundhouse Station,365 Plus,612,184,3737,3966,4,1,0,0
2021-12-05 5:00,2021-12-05 5:00,0187 Bute & Davie,0064 Expo & Smithe,30 Day Pass,2103,588,3914,4114,11,10,0,0
2021-12-05 5:00,2021-12-05 5:00,0098 Carrall & Hastings,0173 1st & Columbia,30 Day Pass,1992,641,3881,4011,13,9,0,0
2021-12-05 5:00,2021-12-05 5:00,0075 Arbutus & 10th,0060 Bidwell & Burnaby,30 Day Pass,4024,944,3682,3900,6,18,0,0
2021-12-05 5:00,2021-12-05 10:00,0011 Ontario & Seawall,0017 Marinaside & Davie,30 Day Pass,1888,611,0,3557,,19,0,0
2021-12-05 6:00,2021-12-05 6:00,0058 Homer & Smithe,0045 Beach & Hornby,365 Plus,1425,383,3479,3773,15,11,0,0
2021-12-05 6:00,2021-12-05 6:00,0050 Bute & Comox,0126 Thurlow & Pendrell,365 Day Founding Plus,392,237,3344,3465,4,10,0,0
2021-12-05 7:00,2021-12-05 7:00,0044 Pacific & Richards,0108 1st & Chestnut,30 Day Pass,1937,536,3602,3874,6,18,0,0
2021-12-05 7:00,2021-12-05 7:00,0258 13th & St George,0246 Glen & Broadway,Community Pass,0,338,3481,3584,16,14,0,0
2021-12-05 8:00,2021-12-05 8:00,0096 Nicola & Robson,0019 Robson & Hornby,365 Standard,1600,459,3553,3835,6,4,0,0
2021-12-05 8:00,2021-12-05 8:00,0076 Cypress & 4th,0065 Cypress & Cornwall,30 Day Pass,512,102,3673,3769,12,12,0,0
2021-12-05 8:00,2021-12-05 8:00,0173 1st & Columbia,0055 Keefer & Columbia,30 Day Pass,1780,475,3892,4037,9,10,0,0
2021-12-05 8:00,2021-12-05 8:00,0150 Alexander & Main,0012 Dunsmuir & Richards,365 Plus,1233,473,3686,3706,1,6,0,0
2021-12-05 8:00,2021-12-05 8:00,0045 Beach & Hornby,0079 Nelson & Richards,365 Plus,1568,499,3489,3797,11,2,0,0
2021-12-05 8:00,2021-12-05 8:00,0143 South False Creek Seawall,0153 Arbutus Greenway & Fir,Community Pass,1647,1460,3882,4030,3,13,751,1
2021-12-05 8:00,2021-12-05 8:00,0063 Robson & Granville,0036 Bute & Robson,30 Day Pass,2519,951,3547,3698,30,23,0,0
2021-12-05 8:00,2021-12-05 8:00,0096 Nicola & Robson,0105 Stanley Park - Totem Poles,24 Hour,3060,876,3755,4064,9,1,0,0
2021-12-05 8:00,2021-12-05 8:00,0096 Nicola & Robson,0105 Stanley Park - Totem Poles,24 Hour,3009,988,3660,3858,5,8,0,0
2021-12-05 8:00,2021-12-05 8:00,0110 5th & Arbutus,0066 Anderson & 2nd,365 Standard,2211,2014,3748,3605,7,27,0,0
2021-12-05 8:00,2021-12-05 8:00,0166 Alder & 11th,0165 Columbia & 5th,365 Plus,2156,551,3595,3900,14,11,0,0
2021-12-05 8:00,2021-12-05 9:00,0105 Stanley Park - Totem Poles,0100 Stanley Park - Prospect Point,24 Hour,3054,2037,3893,4043,1,20,0,0
2021-12-05 8:00,2021-12-05 9:00,0110 5th & Arbutus,0064 Expo & Smithe,365 Standard,4422,1144,3821,3998,14,5,0,0
2021-12-05 8:00,2021-12-05 9:00,0153 Arbutus Greenway & Fir,0143 South False Creek Seawall,Community Pass,1735,2993,3866,4066,13,3,2131,1
2021-12-05 9:00,2021-12-05 9:00,0211 14th & Alder,0166 Alder & 11th,365 Plus,355,109,3900,4047,9,1,0,0
2021-12-05 9:00,2021-12-05 9:00,0024 Hornby & Pender,0019 Robson & Hornby,365 Day Pass Standard SALE,588,201,3864,3921,18,8,0,0
2021-12-05 9:00,2021-12-05 9:00,0215 Princess & Union,0219 Hawks & Union,30 Day Pass,377,164,3781,3900,10,1,0,0
2021-12-05 9:00,2021-12-05 9:00,0234 Station & National,0161 Alexander & Dunlevy,365 Corporate Plus Renewal,1578,525,3852,3969,9,2,0,0
2021-12-05 9:00,2021-12-05 9:00,0057 Marinaside & Cooperage,0004 Yaletown-Roundhouse Station,365 Standard,610,220,3663,3719,22,13,0,0
2021-12-05 9:00,2021-12-05 9:00,0098 Carrall & Hastings,0215 Princess & Union,30 Day Pass,1388,396,3742,3935,2,10,0,0
2021-12-05 9:00,2021-12-05 9:00,0173 1st & Columbia,0055 Keefer & Columbia,365 Plus,1509,349,3795,3905,8,11,0,0
2021-12-05 9:00,2021-12-05 9:00,0187 Bute & Davie,0098 Carrall & Hastings,365 Standard,3003,958,3753,3971,17,16,0,0
2021-12-05 9:00,2021-12-05 9:00,0078 Nelson & Mainland,0148 Creekside Park North,365 Standard,1586,410,3795,3843,12,18,0,0
2021-12-05 9:00,2021-12-05 9:00,0100 Stanley Park - Prospect Point,0102 Stanley Park - Second Beach North,24 Hour,3755,1406,3706,3900,19,13,0,0
2021-12-05 9:00,2021-12-05 9:00,0015 Granville & Georgia,0150 Alexander & Main,365 Plus,1772,602,3653,3879,3,1,0,0
2021-12-05 9:00,2021-12-05 9:00,0100 Stanley Park - Prospect Point,0102 Stanley Park - Second Beach North,24 Hour,3783,1439,3863,4127,20,15,0,0
2021-12-05 9:00,2021-12-05 9:00,0032 Comox & Denman,0084 Beach & Broughton,365 Corporate Standard Renewal,1098,241,3737,3698,2,14,0,0
2021-12-05 9:00,2021-12-05 9:00,0089 Burrard & Drake,0019 Robson & Hornby,365 Corporate Standard,992,232,3706,3840,2,28,0,0
2021-12-05 9:00,2021-12-05 9:00,0096 Nicola & Robson,0014 Canada Place,30 Day Pass,1968,745,3692,3776,8,6,0,0
2021-12-05 9:00,2021-12-05 9:00,0084 Beach & Broughton,0011 Ontario & Seawall,365 Standard,4500,1134,3663,4032,14,2,0,0
2021-12-05 9:00,2021-12-05 9:00,0019 Robson & Hornby,0024 Hornby & Pender,365 Day Pass Standard SALE,7826,1727,3756,3913,10,18,0,0
2021-12-05 9:00,2021-12-05 9:00,0034 Cordova & Bute,0034 Cordova & Bute,Community Pass,3902,808,3740,3955,2,5,0,0
2021-12-05 9:00,2021-12-05 9:00,0084 Beach & Broughton,0122 Haro & Denman,365 Standard,1402,312,3715,3858,7,17,0,0
2021-12-05 9:00,2021-12-05 9:00,0174 1st & Manitoba,0010 Stamps Landing,365 Corporate Plus Renewal,1194,346,4050,4161,22,13,0,0
2021-12-05 9:00,2021-12-05 9:00,0087 Broughton & Burnaby,0089 Burrard & Drake,365 Standard,820,290,3745,3760,11,14,0,0
2021-12-05 9:00,2021-12-05 9:00,0138 Richards & Helmcken,0138 Richards & Helmcken,365 Standard,0,21,3789,3937,8,8,0,0
2021-12-05 9:00,2021-12-05 9:00,0191 7th & Laurel,0134 14th & Main,365 Standard,2436,807,3615,3855,6,11,0,0
2021-12-05 9:00,2021-12-05 9:00,0105 Stanley Park - Totem Poles,0100 Stanley Park - Prospect Point,24 Hour,3052,1991,3706,3832,8,19,0,0
2021-12-05 9:00,2021-12-05 10:00,0190 Melville & Bute,0153 Arbutus Greenway & Fir,365 Plus,3914,971,3706,3921,5,3,0,0
2021-12-05 9:00,2021-12-05 10:00,0265 St Catherines & 10th,0170 8th & Yukon,365 Plus,3720,1750,3681,3806,4,13,671,2
2021-12-05 9:00,2021-12-05 10:00,0138 Richards & Helmcken,0138 Richards & Helmcken,365 Standard,17908,3809,3763,4272,8,9,0,0
2021-12-05 9:00,2021-12-05 11:00,0209 Stanley Park - Information Booth,0093 Chilco & Robson,24 Hour,9566,7234,3700,4027,3,6,0,0
2021-12-05 9:00,2021-12-05 11:00,0209 Stanley Park - Information Booth,0093 Chilco & Robson,24 Hour,9662,7262,3826,4084,2,3,24,1
2021-12-05 10:00,2021-12-05 10:00,0045 Beach & Hornby,0002 Burrard Station (Melville & Dunsmuir),365 Standard,1801,465,3882,4035,16,8,0,0
2021-12-05 10:00,2021-12-05 10:00,0112 10th & Oak,0071 14th & Granville,30 Day Pass,1484,341,3805,3995,8,11,0,0
2021-12-05 10:00,2021-12-05 10:00,0219 Hawks & Union,0199 Georgia & Main,30 Day Pass,1078,295,3761,3927,1,16,0,0
2021-12-05 10:00,2021-12-05 10:00,0134 14th & Main,0191 7th & Laurel,365 Standard,2478,978,3711,3835,11,10,0,0
2021-12-05 10:00,2021-12-05 10:00,0016 Pender & Burrard,0209 Stanley Park - Information Booth,24 Hour,2832,805,3823,4026,16,16,0,0
2021-12-05 10:00,2021-12-05 10:00,0039 Helmcken & Burrard,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,963,226,3966,4079,8,23,0,0
2021-12-05 10:00,2021-12-05 10:00,0230 Alexander & Railway,0234 Station & National,Community Pass,1715,379,3769,3987,11,6,0,0
2021-12-05 10:00,2021-12-05 10:00,0148 Creekside Park North,0057 Marinaside & Cooperage,365 Standard,1067,235,3708,3800,7,22,0,0
2021-12-05 10:00,2021-12-05 10:00,0186 10th & Kingsway,0001 10th & Cambie,365 Standard,1233,344,3634,3882,5,26,0,0
